order_id,customer_id,order_date,order_status,shipping_city,shipping_country
605,1365,2023-11-21,processing,Los Angeles,France
606,573,2024-01-24,delivered,Toronto,India
607,924,2024-09-29,delivered,Los Angeles,Australia
608,471,2024-12-27,delivered,Paris,Canada
609,454,2024-03-01,delivered,Los Angeles,India
610,969,2024-08-16,shipped,Mumbai,India
611,7,2023-08-27,delivered,Los Angeles,Canada
612,188,2023-08-12,processing,Mumbai,India
613,4,2023-10-21,shipped,Berlin,Canada
614,907,2024-05-05,delivered,Berlin,India
615,1149,2024-05-12,delivered,Sydney,Australia
616,1039,2023-08-19,shipped,Toronto,India
617,960,2023-04-08,delivered,London,Canada
618,525,2024-04-06,cancelled,Los Angeles,France
619,630,2023-04-04,shipped,Paris,India
620,1264,2024-02-27,delivered,Berlin,UK
621,775,2024-05-21,processing,London,Germany
622,360,2024-05-26,delivered,Paris,Canada
623,518,2024-07-04,delivered,Los Angeles,India
624,1344,2024-09-29,shipped,London,France
625,1255,2023-12-31,processing,Sydney,USA
626,1054,2024-06-17,delivered,Mumbai,Germany
627,921,2024-03-27,delivered,Mumbai,Canada
628,1180,2023-05-17,delivered,Paris,Canada
629,852,2023-01-19,delivered,New York,India
630,935,2023-07-27,delivered,Paris,Germany
631,901,2023-11-20,delivered,Paris,Germany
632,399,2024-03-26,delivered,Los Angeles,Canada
633,1370,2024-09-12,processing,Mumbai,France
634,1219,2023-05-24,delivered,London,USA
635,168,2023-04-02,delivered,Los Angeles,India
636,377,2024-12-04,shipped,Los Angeles,France
637,1386,2023-03-20,shipped,New York,Australia
638,1268,2023-12-16,processing,Sydney,UK
639,607,2024-03-03,delivered,Paris,UK
640,1011,2024-01-31,delivered,London,UK
641,589,2023-03-04,delivered,Sydney,Canada
642,1195,2023-02-11,delivered,Toronto,India
643,1430,2023-03-19,delivered,Berlin,India
644,1231,2024-03-03,delivered,Sydney,USA
645,1178,2024-02-02,delivered,Los Angeles,USA
646,48,2023-06-20,delivered,Los Angeles,India
647,1025,2024-04-10,delivered,Mumbai,Australia
648,1431,2024-08-21,delivered,Los Angeles,Canada
649,1131,2023-01-31,delivered,Los Angeles,Canada
650,173,2023-12-30,delivered,Berlin,Canada
651,506,2024-05-18,delivered,Toronto,USA
652,1154,2023-07-04,delivered,New York,Canada
653,398,2023-08-13,delivered,Toronto,Germany
654,294,2024-03-23,delivered,Berlin,Germany
655,552,2024-10-17,delivered,London,Germany
656,1471,2024-08-14,shipped,New York,Canada
657,850,2024-03-01,delivered,New York,Germany
658,1040,2024-06-17,delivered,London,India
659,885,2023-09-24,cancelled,Paris,Australia
660,1373,2024-04-12,delivered,Los Angeles,Canada
661,1004,2023-12-07,delivered,Mumbai,Australia
662,1227,2023-05-19,delivered,Mumbai,Germany
663,134,2024-05-27,shipped,Berlin,Canada
664,771,2024-02-11,delivered,London,France
665,508,2023-09-19,delivered,Mumbai,UK
666,1090,2024-10-27,delivered,Toronto,France
667,480,2023-01-16,delivered,Toronto,UK
668,863,2023-08-19,delivered,Paris,UK
669,459,2023-02-11,shipped,London,Germany
670,1366,2024-07-13,delivered,Berlin,UK
671,626,2024-05-27,delivered,Paris,UK
672,159,2023-08-30,delivered,Paris,France
673,161,2024-05-08,delivered,Paris,UK
674,1278,2023-10-17,shipped,Mumbai,Canada
675,940,2024-07-06,delivered,Mumbai,Australia
676,155,2023-11-28,delivered,New York,India
677,486,2023-10-28,delivered,New York,Australia
678,432,2024-11-13,delivered,Los Angeles,Canada
679,1051,2023-07-03,delivered,Mumbai,India
680,1004,2023-03-29,shipped,Berlin,Germany
681,1036,2024-03-02,delivered,Toronto,India
682,67,2024-12-08,shipped,Toronto,India
683,542,2023-10-03,shipped,Los Angeles,France
684,96,2023-02-15,shipped,Toronto,India
685,215,2023-09-05,delivered,Paris,India
686,194,2024-01-05,delivered,Mumbai,USA
687,1314,2023-04-29,cancelled,Los Angeles,Australia
688,885,2024-04-25,shipped,Los Angeles,France
689,39,2024-12-29,shipped,London,Australia
690,939,2023-11-26,delivered,New York,USA
691,939,2023-09-16,delivered,Berlin,UK
692,206,2023-10-20,shipped,Berlin,USA
693,942,2023-03-26,delivered,New York,UK
694,555,2024-10-06,delivered,Paris,Australia
695,484,2023-10-30,delivered,Berlin,India
696,1361,2023-10-10,delivered,Toronto,France
697,771,2024-04-26,delivered,Toronto,France
698,249,2023-11-19,delivered,Berlin,Germany
699,1098,2024-04-18,delivered,Sydney,Australia
700,373,2023-02-14,delivered,Sydney,Germany
701,879,2024-08-17,delivered,Mumbai,India
702,835,2024-11-17,delivered,London,Australia
703,871,2024-04-18,processing,Berlin,India
704,702,2024-11-27,delivered,Los Angeles,UK
705,138,2023-04-21,delivered,Paris,Australia
706,948,2023-12-15,shipped,Mumbai,Australia
707,457,2024-03-15,processing,Mumbai,UK
708,814,2024-02-29,delivered,Los Angeles,Canada
709,823,2023-10-21,delivered,New York,India
710,942,2023-09-04,delivered,Paris,Canada
711,444,2023-04-03,delivered,Paris,Australia
712,353,2023-10-13,shipped,Toronto,Canada
713,996,2023-04-29,cancelled,Paris,France
714,794,2024-06-20,processing,London,Australia
715,411,2023-06-02,delivered,Berlin,USA
716,678,2023-02-12,delivered,Los Angeles,UK
717,453,2024-02-08,cancelled,Toronto,Germany
718,419,2024-03-10,delivered,Mumbai,UK
719,450,2024-09-28,delivered,Mumbai,Australia
720,995,2024-02-26,shipped,Sydney,USA
721,1139,2023-09-10,delivered,Mumbai,UK
722,51,2024-08-09,delivered,Toronto,Germany
723,1393,2024-01-30,processing,London,Germany
724,210,2023-02-27,delivered,London,USA
725,888,2024-02-18,delivered,London,Germany
726,998,2024-10-24,delivered,London,France
727,993,2023-10-17,delivered,Sydney,Germany
728,850,2023-08-05,delivered,Los Angeles,India
729,627,2023-04-15,delivered,London,USA
730,679,2023-04-21,delivered,Toronto,USA
731,1459,2023-11-12,shipped,Toronto,UK
732,777,2024-03-10,delivered,Sydney,Germany
733,1251,2023-02-28,shipped,Paris,Germany
734,663,2024-11-16,delivered,Berlin,Australia
735,268,2024-07-05,delivered,Toronto,Australia
736,116,2024-03-04,delivered,Toronto,USA
737,754,2024-08-27,delivered,Sydney,Australia
738,1384,2023-02-28,shipped,Los Angeles,UK
739,1353,2023-12-15,delivered,Mumbai,India
740,1064,2024-04-04,delivered,Paris,UK
741,182,2024-08-27,delivered,Toronto,France
742,1233,2024-07-25,delivered,New York,India
743,903,2023-07-22,delivered,Toronto,France
744,1297,2024-11-17,delivered,Mumbai,USA
745,1143,2023-04-01,delivered,Berlin,UK
746,1406,2024-09-30,delivered,Berlin,UK
747,946,2024-12-09,delivered,Paris,France
748,258,2023-05-10,delivered,Paris,India
749,509,2024-06-11,delivered,London,Australia
750,92,2023-01-30,delivered,Los Angeles,France
751,1185,2023-10-23,shipped,Mumbai,USA
752,149,2024-01-12,shipped,Berlin,India
753,117,2024-02-28,processing,New York,UK
754,458,2024-11-14,delivered,New York,USA
755,565,2024-05-05,cancelled,London,France
756,814,2023-12-18,delivered,Los Angeles,Germany
757,45,2024-08-14,cancelled,Los Angeles,France
758,774,2024-11-24,delivered,Paris,UK
759,234,2023-01-17,delivered,Toronto,USA
760,1399,2024-12-18,delivered,New York,Australia
761,197,2023-03-04,delivered,New York,Australia
762,25,2024-08-17,shipped,Sydney,UK
763,395,2023-07-24,shipped,New York,France
764,714,2023-04-07,cancelled,New York,France
765,1060,2023-11-18,delivered,Sydney,Canada
766,1498,2024-04-15,delivered,Berlin,France
767,223,2023-10-06,delivered,Los Angeles,UK
768,864,2023-02-09,cancelled,Toronto,India
769,530,2024-03-13,delivered,Berlin,India
770,1212,2024-10-20,shipped,Los Angeles,USA
771,1426,2023-10-07,delivered,London,USA
772,257,2023-06-07,delivered,New York,Canada
773,654,2023-11-20,processing,Toronto,Australia
774,1160,2023-02-05,delivered,Los Angeles,UK
775,591,2024-08-21,delivered,Mumbai,France
776,444,2024-08-26,delivered,London,Germany
777,418,2024-03-05,shipped,New York,USA
778,1316,2023-09-15,delivered,London,UK
779,574,2024-08-06,delivered,Sydney,India
780,129,2024-02-09,delivered,London,Canada
781,1011,2024-08-25,delivered,Berlin,Germany
782,341,2024-04-05,delivered,London,Australia
783,810,2024-07-26,delivered,Berlin,UK
784,1281,2024-03-12,cancelled,Mumbai,France
785,992,2023-10-30,cancelled,Paris,Australia
786,100,2024-11-30,delivered,Berlin,India
787,39,2024-01-31,shipped,Sydney,USA
788,263,2024-03-17,delivered,Sydney,India
789,150,2023-06-10,delivered,London,France
790,690,2024-04-01,delivered,Los Angeles,Canada
791,813,2024-02-22,delivered,London,USA
792,1354,2023-05-15,delivered,London,Germany
793,1144,2023-02-13,delivered,Los Angeles,USA
794,219,2024-03-17,shipped,New York,India
795,906,2024-07-11,delivered,Toronto,France
796,1147,2024-01-18,delivered,Paris,Australia
797,244,2023-06-15,delivered,Mumbai,UK
798,886,2024-05-01,delivered,New York,India
799,587,2023-02-28,delivered,London,UK
800,518,2023-11-19,delivered,New York,UK
801,1045,2023-04-30,shipped,Toronto,India
802,190,2023-05-15,shipped,Sydney,India
803,1249,2023-05-28,delivered,New York,India
804,915,2023-10-10,delivered,Toronto,Canada
805,615,2023-02-07,processing,Mumbai,Canada
806,856,2023-10-18,delivered,New York,UK
807,466,2024-01-09,delivered,Mumbai,Germany
808,99,2023-12-19,delivered,Berlin,France
809,830,2023-10-07,delivered,London,Germany
810,1387,2024-09-04,processing,Toronto,India
811,997,2023-04-17,delivered,Paris,India
812,1107,2024-01-05,delivered,London,UK
813,56,2023-02-15,delivered,Berlin,France
814,1046,2023-02-21,delivered,Sydney,Canada
815,580,2024-02-23,processing,New York,USA
816,185,2024-02-18,delivered,London,USA
817,522,2024-10-02,delivered,New York,France
818,264,2024-02-12,processing,New York,Germany
819,1249,2024-12-01,delivered,London,France
820,1062,2023-02-05,delivered,Toronto,Germany
821,1003,2023-03-13,delivered,Toronto,India
822,123,2023-02-02,delivered,London,Australia
823,1180,2023-05-16,delivered,Toronto,Germany
824,301,2024-01-31,delivered,Los Angeles,USA
825,833,2024-04-16,delivered,New York,Canada
826,1091,2023-02-03,processing,London,UK
827,645,2024-11-21,delivered,Paris,India
828,874,2024-09-06,delivered,Berlin,Canada
829,394,2023-08-05,delivered,Mumbai,UK
830,661,2023-02-26,shipped,Sydney,Australia
831,1429,2023-05-05,delivered,London,USA
832,1473,2023-04-03,processing,London,India
833,1155,2023-03-31,delivered,New York,UK
834,69,2024-01-14,processing,Berlin,Australia
835,1369,2023-06-29,delivered,New York,India
836,762,2023-09-19,delivered,Paris,Germany
837,320,2024-12-23,delivered,Sydney,France
838,177,2024-05-14,shipped,Mumbai,India
839,584,2024-11-23,delivered,Mumbai,India
840,1184,2023-04-15,delivered,Toronto,UK
841,582,2023-10-06,delivered,London,Canada
842,1159,2024-02-09,processing,New York,USA
843,111,2023-02-26,shipped,Mumbai,USA
844,999,2023-01-04,delivered,Sydney,India
845,758,2024-05-04,delivered,Paris,India
846,283,2024-04-13,delivered,Paris,Australia
847,194,2023-10-27,shipped,Sydney,France
848,967,2023-12-24,shipped,Mumbai,Germany
849,1071,2023-10-31,delivered,Mumbai,India
850,978,2023-01-18,delivered,Los Angeles,Germany
851,342,2023-09-02,cancelled,London,USA
852,1266,2023-05-10,processing,Paris,Germany
853,522,2023-03-13,delivered,Sydney,India
854,1394,2024-11-29,delivered,Toronto,India
855,801,2024-03-13,delivered,Mumbai,Australia
856,903,2024-06-15,delivered,New York,France
857,131,2023-08-19,delivered,New York,USA
858,1294,2023-10-14,delivered,Los Angeles,Germany
859,814,2023-06-22,delivered,Toronto,UK
860,61,2023-03-12,delivered,Paris,UK
861,164,2023-05-11,delivered,Sydney,Australia
862,272,2024-08-05,delivered,Los Angeles,Germany
863,133,2024-05-09,shipped,Paris,UK
864,1268,2024-02-04,delivered,Paris,France
865,998,2023-12-13,delivered,London,Canada
866,1458,2024-11-04,delivered,Berlin,France
867,38,2023-02-23,processing,Sydney,Australia
868,1343,2023-07-24,shipped,Paris,France
869,1400,2023-09-13,delivered,New York,Germany
870,617,2024-07-25,processing,Paris,India
871,474,2024-12-25,delivered,Los Angeles,France
872,59,2023-06-25,cancelled,Sydney,Germany
873,589,2024-09-30,delivered,Mumbai,USA
874,499,2024-08-29,delivered,Paris,Germany
875,1242,2023-06-13,delivered,Sydney,Australia
876,567,2023-10-19,delivered,Mumbai,Germany
877,567,2023-10-27,delivered,Mumbai,USA
878,1153,2024-12-15,shipped,New York,India
879,904,2023-05-13,shipped,New York,Canada
880,383,2024-08-06,delivered,Los Angeles,Australia
881,1412,2023-09-01,delivered,New York,USA
882,85,2024-06-17,delivered,Toronto,Germany
883,627,2023-11-03,delivered,Toronto,Australia
884,1461,2024-02-27,delivered,Berlin,UK
885,826,2024-08-30,delivered,Sydney,Germany
886,293,2024-08-10,shipped,Toronto,USA
887,1073,2024-09-24,delivered,Los Angeles,Germany
888,1091,2023-02-13,delivered,Paris,India
889,787,2024-05-20,delivered,Toronto,USA
890,129,2023-04-13,delivered,Berlin,France
891,29,2023-10-31,delivered,Sydney,Canada
892,1367,2024-02-05,shipped,London,Canada
893,1143,2023-10-21,delivered,London,Australia
894,692,2024-01-15,delivered,Mumbai,USA
895,133,2024-12-28,shipped,Los Angeles,Canada
896,1351,2023-04-09,delivered,Berlin,UK
897,1209,2024-05-08,shipped,Toronto,Australia
898,646,2023-10-17,delivered,Berlin,UK
899,689,2023-04-08,delivered,New York,Canada
900,534,2023-04-26,processing,Berlin,USA
901,1265,2024-11-23,shipped,Mumbai,Australia
902,516,2024-10-04,delivered,Toronto,UK
903,960,2024-10-24,delivered,Los Angeles,India
904,165,2024-12-24,processing,New York,Canada
905,927,2023-06-02,delivered,Berlin,Germany
906,933,2023-09-17,delivered,London,UK
907,557,2024-05-03,shipped,Mumbai,France
908,1242,2023-12-20,delivered,Toronto,Australia
909,680,2023-11-02,shipped,Los Angeles,UK
910,993,2023-09-19,shipped,Paris,Australia
911,1029,2024-03-09,delivered,Mumbai,Canada
912,757,2024-02-25,shipped,Toronto,Canada
913,1105,2023-04-28,delivered,Berlin,Australia
914,1271,2023-12-11,delivered,Sydney,Canada
915,855,2024-02-09,delivered,Los Angeles,USA
916,493,2024-02-21,shipped,London,Australia
917,649,2023-06-03,processing,New York,USA
918,1410,2024-06-25,delivered,Berlin,Australia
919,992,2023-01-19,delivered,Los Angeles,Germany
920,1331,2023-09-17,processing,New York,Germany
921,628,2024-07-23,delivered,Sydney,UK
922,625,2024-02-16,delivered,Los Angeles,Canada
923,543,2023-07-10,delivered,Paris,Germany
924,7,2024-05-22,cancelled,Berlin,Canada
925,954,2024-02-19,shipped,Los Angeles,UK
926,515,2024-08-04,shipped,London,USA
927,755,2024-06-20,delivered,Sydney,Germany
928,73,2024-03-21,processing,Los Angeles,France
929,10,2023-12-23,delivered,Mumbai,France
930,562,2023-04-08,processing,Berlin,France
931,122,2023-07-10,delivered,Los Angeles,India
932,687,2023-11-02,delivered,Mumbai,France
933,513,2024-03-13,delivered,New York,France
934,990,2024-01-11,delivered,Mumbai,France
935,441,2023-07-30,shipped,New York,France
936,1062,2023-01-05,cancelled,Sydney,Germany
937,702,2023-12-29,delivered,Paris,France
938,591,2023-07-28,processing,Toronto,Australia
939,1369,2024-06-20,delivered,Sydney,Australia
940,1362,2023-01-18,shipped,Paris,France
941,1208,2024-03-02,shipped,Sydney,India
942,67,2024-11-18,shipped,Toronto,UK
943,17,2023-05-08,delivered,London,Germany
944,1407,2023-12-11,delivered,New York,Australia
945,368,2023-03-08,shipped,Toronto,UK
946,904,2024-04-01,delivered,Los Angeles,Canada
947,1340,2024-02-06,shipped,London,France
948,721,2023-10-25,cancelled,Berlin,USA
949,1369,2024-01-16,delivered,Toronto,India
950,958,2024-10-16,shipped,Sydney,India
951,908,2023-05-24,shipped,Paris,India
952,989,2023-01-17,delivered,Toronto,France
953,473,2024-09-21,delivered,Paris,France
954,115,2024-02-26,processing,Sydney,UK
955,100,2024-10-12,delivered,Sydney,India
956,438,2024-03-11,delivered,Paris,India
957,1369,2024-08-14,shipped,New York,India
958,349,2023-11-10,delivered,London,Canada
959,139,2024-07-01,shipped,Paris,UK
960,828,2024-10-28,delivered,New York,Germany
961,324,2024-02-22,delivered,New York,India
962,846,2023-05-12,processing,Paris,Canada
963,1326,2023-07-16,delivered,London,Australia
964,294,2023-05-26,shipped,Los Angeles,Canada
965,968,2023-06-30,shipped,Sydney,Canada
966,1316,2023-08-12,shipped,Toronto,UK
967,74,2024-02-10,delivered,New York,France
968,484,2024-03-05,delivered,Toronto,France
969,16,2023-11-08,processing,London,France
970,1360,2024-03-25,delivered,Los Angeles,France
971,793,2023-03-01,delivered,Mumbai,France
972,516,2023-03-06,delivered,Berlin,Germany
973,925,2023-05-06,delivered,Sydney,USA
974,1151,2024-01-14,processing,Sydney,Australia
975,824,2023-06-06,processing,Los Angeles,Canada
976,518,2023-07-26,cancelled,Mumbai,USA
977,129,2023-10-20,delivered,London,Germany
978,511,2024-08-15,shipped,Los Angeles,India
979,423,2023-01-11,delivered,Sydney,India
980,385,2024-04-19,delivered,Berlin,France
981,232,2024-05-03,delivered,New York,India
982,959,2024-08-06,processing,Los Angeles,Germany
983,825,2024-11-11,shipped,Paris,Australia
984,1219,2023-01-15,processing,Paris,Australia
985,65,2023-04-23,processing,London,Germany
986,833,2024-10-08,processing,Sydney,India
987,615,2023-12-01,delivered,Sydney,USA
988,1301,2024-02-17,shipped,Los Angeles,Canada
989,1248,2024-04-29,delivered,Berlin,UK
990,801,2024-05-10,delivered,London,UK
991,278,2024-11-11,delivered,Los Angeles,Australia
992,366,2024-12-28,delivered,London,Canada
993,516,2024-06-09,delivered,Paris,France
994,1239,2023-07-29,delivered,Mumbai,Germany
995,439,2024-10-04,delivered,Berlin,India
996,428,2023-02-05,processing,New York,France
997,729,2023-06-18,shipped,Berlin,Australia
998,396,2024-10-17,delivered,New York,Germany
999,1233,2023-07-07,delivered,Sydney,UK
1000,1487,2023-06-11,delivered,Toronto,Australia
1001,586,2023-04-11,delivered,Mumbai,Australia
1002,1251,2024-09-19,delivered,Paris,Canada
1003,375,2024-01-01,cancelled,Sydney,USA
1004,948,2024-05-07,delivered,Paris,Australia
1005,93,2023-06-24,delivered,Mumbai,USA
1006,1484,2024-07-07,delivered,Paris,Canada
1007,321,2024-07-08,delivered,Berlin,Australia
1008,1034,2023-08-17,delivered,New York,India
1009,914,2023-10-27,delivered,Toronto,Australia
1010,1327,2023-06-03,cancelled,Mumbai,UK
1011,1346,2024-12-13,delivered,Toronto,Germany
1012,1480,2024-04-16,delivered,Toronto,India
1013,1302,2024-11-13,delivered,Sydney,USA
1014,1417,2023-08-10,delivered,London,UK
1015,917,2024-07-24,delivered,Berlin,India
1016,95,2024-07-13,delivered,Berlin,Australia
1017,959,2024-05-19,delivered,Sydney,Canada
1018,1131,2024-12-05,delivered,Paris,France
1019,1414,2023-10-15,delivered,Berlin,UK
1020,71,2023-04-06,delivered,Berlin,UK
1021,664,2024-05-05,delivered,London,France
1022,969,2024-06-16,delivered,Berlin,Australia
1023,587,2024-02-24,delivered,New York,UK
1024,1400,2023-05-31,delivered,Sydney,USA
1025,727,2024-01-04,delivered,Toronto,Australia
1026,368,2023-08-16,delivered,London,USA
1027,51,2023-11-09,delivered,London,USA
1028,1167,2024-04-16,delivered,Paris,UK
1029,1443,2024-06-28,delivered,Berlin,Australia
1030,988,2023-06-19,processing,Toronto,UK
1031,1191,2023-10-23,shipped,Sydney,UK
1032,260,2023-07-16,shipped,New York,Australia
1033,1216,2023-05-26,processing,Mumbai,Australia
1034,1226,2024-07-25,cancelled,Sydney,Australia
1035,1209,2024-10-25,shipped,Mumbai,India
1036,158,2023-09-28,delivered,Toronto,Australia
1037,99,2024-07-02,delivered,Sydney,Canada
1038,241,2024-10-16,delivered,Los Angeles,Australia
1039,202,2024-09-09,delivered,Toronto,France
1040,634,2023-05-14,cancelled,New York,Australia
